cardholder_id,program_provider_id,card_id,external_user_id,merchant_id,name,category,transaction_id,transaction_date,authorized_amount,transaction_amount,authorized_amount_in_usd,cashback_amount,created_at,Recency,Frequency,Monetary,Cluster
3120_1,17,742a670d-af2e-ef11-abbe-043f72dce83d,VOXJAPAN1718851455305,289,Mcdonalds,Restaurants,304172117086041,2024-06-20 03:15:07,1450.0,1450.0,9.2,217.0,2024-06-20 03:15:14,48.0,1.0,1450.0,1.0
2502_1,17,99207bbc-3d2e-ef11-abbe-043f72dce83d,VOXJAPAN1718802761142,289,Mcdonalds,Restaurants,304172118678838,2024-06-20 03:17:46,1360.0,1360.0,8.63,204.0,2024-06-20 03:17:51,48.0,1.0,1360.0,1.0
1921_1,0,ee759e98-b22e-ef11-abbe-043f72dce83d,VOXJAPAN1718852962191,289,Mcdonalds,Restaurants,584172119090336,2024-06-20 03:18:28,620.0,620.0,3.93,0.0,2024-06-20 03:18:31,48.0,1.0,620.0,1.0
62_1,17,d4280f73-982e-ef11-abbe-043f72dce83d,VOXJAPAN1718841499495,287,Sukiya,Restaurants,464172119254037,2024-06-20 03:18:44,1160.0,1160.0,7.36,174.0,2024-06-20 03:18:48,48.0,1.0,1160.0,1.0
1580_1,17,c2f0c18c-162e-ef11-abbe-043f72dce83d,VOXJAPAN1718785693576,289,Mcdonalds,Restaurants,384172119847791,2024-06-20 03:19:43,800.0,800.0,5.08,120.0,2024-06-20 03:19:46,36.0,3.0,3020.0,1.0
2049_1,17,dbb44f17-ab2e-ef11-abbe-043f72dce83d,VOXJAPAN1718849554032,289,Mcdonalds,Restaurants,304172121872837,2024-06-20 03:23:06,280.0,280.0,1.78,42.0,2024-06-20 03:23:10,43.0,2.0,560.0,1.0
1842_1,17,31fa5e3f-392e-ef11-abbe-043f72dce83d,VOXJAPAN1718800831528,287,Sukiya,Restaurants,304172122728445,2024-06-20 03:24:31,440.0,440.0,2.79,66.0,2024-06-20 03:24:36,31.0,6.0,2698.0,1.0
497_1,17,a63d0033-a32e-ef11-abbe-043f72dce83d,VOXJAPAN1718846323774,287,Sukiya,Restaurants,304172125696714,2024-06-20 03:29:28,1170.0,1170.0,7.42,175.0,2024-06-20 03:29:31,48.0,1.0,1170.0,1.0
457_1,17,fff25aed-3e2e-ef11-abbe-043f72dce83d,VOXJAPAN1718803236256,286,Nakau,Restaurants,304172128234413,2024-06-20 03:33:42,1480.0,1480.0,9.39,222.0,2024-06-20 03:33:45,47.0,2.0,2510.0,1.0
866_1,17,a3dd7d94-b52e-ef11-abbe-043f72dce83d,VOXJAPAN1718854246691,289,Mcdonalds,Restaurants,584172129031836,2024-06-20 03:35:03,1320.0,1320.0,8.38,198.0,2024-06-20 03:35:05,42.0,3.0,3570.0,1.0
1681_1,17,768a2a3d-982e-ef11-abbe-043f72dce83d,VOXJAPAN1718841348115,284,Mosburger,Restaurants,304172129537544,2024-06-20 03:35:52,880.0,880.0,5.58,132.0,2024-06-20 03:35:55,48.0,1.0,880.0,1.0
1732_1,17,c4862642-a82e-ef11-abbe-043f72dce83d,VOXJAPAN1718847805516,289,Mcdonalds,Restaurants,384172130201741,2024-06-20 03:37:00,150.0,150.0,0.95,22.0,2024-06-20 03:37:04,48.0,1.0,150.0,1.0
34_1,17,706a3786-952e-ef11-abbe-043f72dce83d,VOXJAPAN1718840434827,285,Katsuya,Restaurants,464172133042289,2024-06-20 03:41:43,880.0,880.0,5.58,132.0,2024-06-20 03:41:46,47.0,2.0,1680.0,1.0
1549_1,17,f34073b4-b12e-ef11-abbe-043f72dce83d,VOXJAPAN1718852556222,286,Nakau,Restaurants,584172138557093,2024-06-20 03:50:54,450.0,450.0,2.86,67.0,2024-06-20 03:50:59,36.0,2.0,880.0,1.0
868_1,17,a0a0d708-3d2e-ef11-abbe-043f72dce83d,VOXJAPAN1718802463529,289,Mcdonalds,Restaurants,304172139395115,2024-06-20 03:52:18,420.0,420.0,2.67,63.0,2024-06-20 03:52:22,31.0,4.0,3800.0,1.0
2832_1,17,795e1b55-292e-ef11-abbe-043f72dce83d,VOXJAPAN1718793990483,286,Nakau,Restaurants,304172140215989,2024-06-20 03:53:40,530.0,530.0,3.36,79.0,2024-06-20 03:53:44,48.0,1.0,530.0,1.0
3017_1,17,8574dcfc-b62e-ef11-abbe-043f72dce83d,VOXJAPAN1718820509265,287,Sukiya,Restaurants,584172140698445,2024-06-20 03:54:28,430.0,430.0,2.73,64.0,2024-06-20 03:54:34,48.0,1.0,430.0,1.0
141_1,17,91e7306b-ae2e-ef11-abbe-043f72dce83d,VOXJAPAN1718850587983,289,Mcdonalds,Restaurants,304172140741214,2024-06-20 03:54:33,2050.0,2050.0,13.01,307.0,2024-06-20 03:54:37,48.0,1.0,2050.0,1.0
2751_1,17,0f270585-152e-ef11-abbe-043f72dce83d,VOXJAPAN1718785370646,286,Nakau,Restaurants,304172142895734,2024-06-20 03:58:09,620.0,620.0,3.93,93.0,2024-06-20 03:58:12,48.0,1.0,620.0,1.0
2948_1,17,28dbc7da-b72e-ef11-abbe-043f72dce83d,VOXJAPAN1718855192019,289,Mcdonalds,Restaurants,584172143117643,2024-06-20 03:58:30,660.0,660.0,4.19,99.0,2024-06-20 03:58:34,33.0,6.0,3980.0,1.0
2152_1,17,da12b356-912e-ef11-abbe-043f72dce83d,VOXJAPAN1718838679915,289,Mcdonalds,Restaurants,384172145714778,2024-06-20 04:02:50,800.0,800.0,5.08,120.0,2024-06-20 04:02:58,48.0,1.0,800.0,1.0
1615_1,17,d16069ff-a02e-ef11-abbe-043f72dce83d,VOXJAPAN1718845374076,284,Mosburger,Restaurants,584172145996095,2024-06-20 04:03:19,870.0,870.0,5.52,130.0,2024-06-20 04:03:21,48.0,1.0,870.0,1.0
1608_1,17,ed140b16-2d2e-ef11-abbe-043f72dce83d,VOXJAPAN1718795582565,284,Mosburger,Restaurants,464172148133759,2024-06-20 04:06:52,2600.0,2600.0,16.5,390.0,2024-06-20 04:06:56,48.0,1.0,2600.0,1.0
3012_1,17,2c52f132-b72e-ef11-abbe-043f72dce83d,VOXJAPAN1718854861768,289,Mcdonalds,Restaurants,304172150869306,2024-06-20 04:11:25,670.0,670.0,4.25,100.0,2024-06-20 04:11:28,48.0,1.0,670.0,1.0
335_1,17,99f71ed1-ae2e-ef11-abbe-043f72dce83d,VOXJAPAN1718851313268,284,Mosburger,Restaurants,304172155083110,2024-06-20 04:18:28,1690.0,1690.0,10.72,253.0,2024-06-20 04:18:31,46.0,2.0,3030.0,1.0
1949_1,17,15fadd94-ba2e-ef11-abbe-043f72dce83d,VOXJAPAN1718856354141,285,Katsuya,Restaurants,584172155519925,2024-06-20 04:19:11,1395.0,1395.0,8.85,209.0,2024-06-20 04:19:13,48.0,1.0,1395.0,1.0
670_1,17,18d3d322-682e-ef11-abbe-043f72dce83d,VOXJAPAN1718820908653,285,Katsuya,Restaurants,464172158443303,2024-06-20 04:24:04,824.0,824.0,5.23,123.0,2024-06-20 04:24:07,48.0,1.0,824.0,1.0
2282_1,17,4e877f38-b22e-ef11-abbe-043f72dce83d,VOXJAPAN1718852722983,289,Mcdonalds,Restaurants,584172162733988,2024-06-20 04:31:12,650.0,650.0,4.12,97.0,2024-06-20 04:31:16,48.0,1.0,650.0,1.0
2951_1,17,85152e07-ac2e-ef11-abbe-043f72dce83d,VOXJAPAN1718850046586,284,Mosburger,Restaurants,384172173511512,2024-06-20 04:49:11,800.0,800.0,5.08,120.0,2024-06-20 04:49:13,35.0,2.0,1090.0,1.0
1386_1,17,8c406446-3a2e-ef11-abbe-043f72dce83d,VOXJAPAN1718801212751,284,Mosburger,Restaurants,584172180262996,2024-06-20 05:00:25,2850.0,2850.0,18.08,427.0,2024-06-20 05:00:29,48.0,1.0,2850.0,1.0
94_1,17,b4975746-b52e-ef11-abbe-043f72dce83d,VOXJAPAN1718854131441,287,Sukiya,Restaurants,384172185715832,2024-06-20 05:09:30,580.0,580.0,3.68,87.0,2024-06-20 05:09:34,41.0,3.0,2070.0,1.0
2344_1,17,32067ad9-472e-ef11-abbe-043f72dce83d,VOXJAPAN1718807126371,289,Mcdonalds,Restaurants,384172187075526,2024-06-20 05:11:47,420.0,420.0,2.67,63.0,2024-06-20 05:11:51,48.0,1.0,420.0,1.0
1401_1,17,58087f3e-b22e-ef11-abbe-043f72dce83d,VOXJAPAN1718852511171,289,Mcdonalds,Restaurants,584172191976780,2024-06-20 05:19:57,810.0,810.0,5.14,121.0,2024-06-20 05:19:59,34.0,3.0,2690.0,1.0
1804_1,17,71e14c85-0db1-e811-80fb-1c98ec1324d5,VOXJAPAN1718800450521,289,Mcdonalds,Restaurants,384172193579211,2024-06-20 05:22:36,670.0,670.0,4.25,100.0,2024-06-20 05:22:40,48.0,1.0,670.0,1.0
586_1,17,cd42dc3c-4c1e-ef11-b3e4-b8cef6052529,bebf70e0c996705fa1b313a6f7b1a608d223,288,Karayama,Restaurants,384172198950170,2024-06-20 05:31:35,545.0,545.0,3.46,81.0,2024-06-20 05:31:37,48.0,1.0,545.0,1.0
1298_1,17,0862ce1b-432e-ef11-abbe-043f72dce83d,VOXJAPAN1718804995000,289,Mcdonalds,Restaurants,384172216580858,2024-06-20 06:00:57,390.0,390.0,2.47,58.0,2024-06-20 06:01:00,41.0,3.0,2070.0,1.0
2612_1,17,f82f7391-a92e-ef11-abbe-043f72dce83d,VOXJAPAN1718849061647,284,Mosburger,Restaurants,584172218132781,2024-06-20 06:03:32,1280.0,1280.0,8.12,192.0,2024-06-20 06:03:37,48.0,1.0,1280.0,1.0
261_1,17,0afec12d-a02e-ef11-abbe-043f72dce83d,VOXJAPAN1718844933625,289,Mcdonalds,Restaurants,464172225936635,2024-06-20 06:16:32,290.0,290.0,1.84,43.0,2024-06-20 06:16:35,48.0,2.0,820.0,1.0
1637_1,17,92f7cb2c-912e-ef11-abbe-043f72dce83d,VOXJAPAN1718838527847,284,Mosburger,Restaurants,304172231654219,2024-06-20 06:26:05,5000.0,5000.0,31.73,750.0,2024-06-20 06:26:08,34.0,6.0,8140.0,1.0
2998_1,17,2670b131-a92e-ef11-abbe-043f72dce83d,VOXJAPAN1718842569762,284,Mosburger,Restaurants,304172256146975,2024-06-20 07:06:53,560.0,560.0,3.55,84.0,2024-06-20 07:06:56,48.0,1.0,560.0,1.0
2232_1,17,8c3a63e5-1e2e-ef11-abbe-043f72dce83d,VOXJAPAN1718788985497,287,Sukiya,Restaurants,464172264438433,2024-06-20 07:20:42,750.0,750.0,4.76,112.0,2024-06-20 07:20:46,38.0,5.0,3401.0,1.0
2655_1,17,c501441b-352e-ef11-abbe-043f72dce83d,VOXJAPAN1718799003300,285,Katsuya,Restaurants,304172270770554,2024-06-20 07:31:17,1772.0,1772.0,11.24,265.0,2024-06-20 07:31:20,48.0,1.0,1772.0,1.0
263_1,17,34e94289-ab2e-ef11-abbe-043f72dce83d,VOXJAPAN1718849840156,287,Sukiya,Restaurants,304172275660942,2024-06-20 07:39:25,730.0,730.0,4.63,109.0,2024-06-20 07:39:34,48.0,1.0,730.0,1.0
1466_1,17,a8c69a23-232e-ef11-abbe-043f72dce83d,VOXJAPAN1718791335802,289,Mcdonalds,Restaurants,384172276536602,2024-06-20 07:40:52,760.0,760.0,4.82,114.0,2024-06-20 07:40:56,48.0,1.0,760.0,1.0
2117_1,17,93d2a82f-8a2e-ef11-abbe-043f72dce83d,VOXJAPAN1718835585402,287,Sukiya,Restaurants,464172280265756,2024-06-20 07:47:05,1150.0,1150.0,7.3,172.0,2024-06-20 07:47:10,45.0,6.0,3290.0,1.0
2908_1,17,b26c5f13-af2e-ef11-abbe-043f72dce83d,VOXJAPAN1718846004147,289,Mcdonalds,Restaurants,464172298363654,2024-06-20 08:17:15,790.0,790.0,5.01,118.0,2024-06-20 08:17:18,48.0,1.0,790.0,1.0
2505_1,17,52ce82c5-972e-ef11-abbe-043f72dce83d,VOXJAPAN1718841334862,286,Nakau,Restaurants,584172303405929,2024-06-20 08:25:39,1490.0,1490.0,9.45,223.0,2024-06-20 08:25:43,34.0,3.0,6480.0,1.0
2117_1,17,93d2a82f-8a2e-ef11-abbe-043f72dce83d,VOXJAPAN1718835585402,289,Mcdonalds,Restaurants,584172305052994,2024-06-20 08:28:24,250.0,250.0,1.59,37.0,2024-06-20 08:28:27,45.0,6.0,3290.0,1.0
2975_1,17,f7f963e2-9d2e-ef11-abbe-043f72dce83d,VOXJAPAN1718844067124,289,Mcdonalds,Restaurants,304172307350537,2024-06-20 08:32:13,4650.0,4650.0,29.51,697.0,2024-06-20 08:32:18,48.0,1.0,4650.0,1.0
1580_1,17,c2f0c18c-162e-ef11-abbe-043f72dce83d,VOXJAPAN1718785693576,284,Mosburger,Restaurants,584172309513815,2024-06-20 08:35:50,930.0,930.0,5.9,139.0,2024-06-20 08:35:54,36.0,3.0,3020.0,1.0
872_1,17,44eb0355-9b2e-ef11-abbe-043f72dce83d,VOXJAPAN1718842958937,289,Mcdonalds,Restaurants,304172315406693,2024-06-20 08:45:39,800.0,800.0,5.08,120.0,2024-06-20 08:45:41,35.0,2.0,1570.0,1.0
2654_1,17,26633ce9-9a2e-ef11-abbe-043f72dce83d,VOXJAPAN1718842768954,287,Sukiya,Restaurants,464172324175679,2024-06-20 09:00:16,1190.0,1190.0,7.55,178.0,2024-06-20 09:00:49,39.0,3.0,3050.0,1.0
85_1,17,c8123c47-a12e-ef11-abbe-043f72dce83d,VOXJAPAN1718845456747,284,Mosburger,Restaurants,304172327295913,2024-06-20 09:05:28,2760.0,2760.0,17.51,414.0,2024-06-20 09:05:31,47.0,2.0,5587.0,1.0
1603_1,17,a2b20b86-e12e-ef11-abbe-043f72dce83d,VOXJAPAN1718872970122,289,Mcdonalds,Restaurants,384172330305501,2024-06-20 09:10:28,1700.0,1700.0,10.79,255.0,2024-06-20 09:10:31,48.0,1.0,1700.0,1.0
2215_1,17,90820311-842e-ef11-abbe-043f72dce83d,VOXJAPAN1718832934760,286,Nakau,Restaurants,464172333176645,2024-06-20 09:15:16,2540.0,2540.0,16.12,381.0,2024-06-20 09:15:20,39.0,2.0,6181.0,1.0
1321_1,17,5b17c09b-102e-ef11-abbe-043f72dce83d,VOXJAPAN1718783295941,287,Sukiya,Restaurants,304172337754676,2024-06-20 09:22:54,1710.0,1710.0,10.85,256.0,2024-06-20 09:23:31,32.0,3.0,4910.0,1.0
1456_1,17,8b62fc04-c72e-ef11-abbe-043f72dce83d,VOXJAPAN1718861240351,289,Mcdonalds,Restaurants,464172339008463,2024-06-20 09:24:59,1980.0,1980.0,12.56,297.0,2024-06-20 09:25:21,37.0,2.0,2870.0,1.0
1674_1,17,6aac19ec-b42e-ef11-abbe-043f72dce83d,VOXJAPAN1718853960222,289,Mcdonalds,Restaurants,584172340450422,2024-06-20 09:27:24,1440.0,1440.0,9.14,216.0,2024-06-20 09:27:27,48.0,1.0,1440.0,1.0
2667_1,17,c56ec600-fa2d-ef11-abbe-043f72dce83d,VOXJAPAN1718773686344,287,Sukiya,Restaurants,304172355305248,2024-06-20 09:52:09,600.0,600.0,3.81,90.0,2024-06-20 09:52:40,48.0,3.0,2010.0,1.0
174_1,17,ab23cbd2-e42e-ef11-abbe-043f72dce83d,VOXJAPAN1718874503033,284,Mosburger,Restaurants,304172362573822,2024-06-20 10:04:16,1860.0,1860.0,11.8,279.0,2024-06-20 10:04:20,48.0,1.0,1860.0,1.0
2178_1,17,dd24621f-e02e-ef11-abbe-043f72dce83d,VOXJAPAN1718872505781,289,Mcdonalds,Restaurants,464172363208094,2024-06-20 10:05:19,2630.0,2630.0,16.69,394.0,2024-06-20 10:05:22,48.0,1.0,2630.0,1.0
415_1,17,32e640c1-1e2e-ef11-abbe-043f72dce83d,VOXJAPAN1718789437487,285,Katsuya,Restaurants,384172363364737,2024-06-20 10:05:35,2465.0,2465.0,15.64,369.0,2024-06-20 10:05:38,46.0,2.0,2935.0,1.0
1614_1,17,42a446ef-4b2e-ef11-abbe-043f72dce83d,VOXJAPAN1718808880996,289,Mcdonalds,Restaurants,464172367484584,2024-06-20 10:12:27,170.0,170.0,1.08,25.0,2024-06-20 10:12:31,48.0,1.0,170.0,1.0
850_1,17,b4793c2e-b02e-ef11-abbe-043f72dce83d,VOXJAPAN1718851874868,289,Mcdonalds,Restaurants,304172368801887,2024-06-20 10:14:39,1350.0,1350.0,8.57,202.0,2024-06-20 10:14:42,32.0,3.0,3830.0,1.0
2667_1,17,c56ec600-fa2d-ef11-abbe-043f72dce83d,VOXJAPAN1718773686344,287,Sukiya,Restaurants,304172370228567,2024-06-20 10:17:00,600.0,600.0,3.81,90.0,2024-06-20 10:17:05,48.0,3.0,2010.0,1.0
2138_1,17,ac3fe503-c92e-ef11-abbe-043f72dce83d,VOXJAPAN1718862406554,289,Mcdonalds,Restaurants,384172374320342,2024-06-20 10:23:51,1090.0,1090.0,6.92,163.0,2024-06-20 10:23:55,48.0,1.0,1090.0,1.0
2427_1,17,e7acf06c-412e-ef11-abbe-043f72dce83d,VOXJAPAN1718804305256,287,Sukiya,Restaurants,304172379868695,2024-06-20 10:33:05,850.0,850.0,5.39,127.0,2024-06-20 10:33:44,48.0,2.0,2240.0,1.0
454_1,17,1793524a-952e-ef11-abbe-043f72dce83d,VOXJAPAN1718840355711,286,Nakau,Restaurants,304172380719718,2024-06-20 10:34:30,230.0,230.0,1.46,34.0,2024-06-20 10:34:34,44.0,4.0,1605.0,1.0
1317_1,17,0954ab26-eb2e-ef11-a578-b8cef6052491,VOXJAPAN1718877238520,289,Mcdonalds,Restaurants,384172381616095,2024-06-20 10:36:00,1640.0,1640.0,10.41,246.0,2024-06-20 10:36:04,46.0,2.0,3260.0,1.0
3124_1,17,e20cad6e-322e-ef11-abbe-043f72dce83d,VOXJAPAN1718797831750,287,Sukiya,Restaurants,584172396829701,2024-06-20 11:01:21,580.0,580.0,3.68,87.0,2024-06-20 11:01:24,40.0,4.0,2020.0,1.0
1563_1,0,a2335d6b-bd2e-ef11-abbe-043f72dce83d,VOXJAPAN1718856607689,289,Mcdonalds,Restaurants,464172397530684,2024-06-20 11:02:32,1030.0,1030.0,6.54,0.0,2024-06-20 11:03:04,48.0,1.0,1030.0,1.0
344_1,17,aa70c827-432e-ef11-abbe-043f72dce83d,VOXJAPAN1718805057399,289,Mcdonalds,Restaurants,304172399506661,2024-06-20 11:05:49,840.0,840.0,5.33,126.0,2024-06-20 11:06:26,46.0,2.0,1270.0,1.0
2414_1,17,c2d5dfd1-ee2e-ef11-a578-b8cef6052491,VOXJAPAN1718878242048,288,Karayama,Restaurants,584172412430734,2024-06-20 11:27:23,2277.0,2277.0,14.45,341.0,2024-06-20 11:27:25,48.0,1.0,2277.0,1.0
318_1,17,561d9931-fa2e-ef11-a578-b8cef6052491,VOXJAPAN1718883713295,289,Mcdonalds,Restaurants,464172422135601,2024-06-20 11:43:32,320.0,320.0,2.03,48.0,2024-06-20 11:43:36,48.0,1.0,320.0,1.0
2649_1,17,f3d32ca1-f82e-ef11-a578-b8cef6052491,VOXJAPAN1718882919724,289,Mcdonalds,Restaurants,384172423024271,2024-06-20 11:45:00,800.0,800.0,5.08,120.0,2024-06-20 11:45:04,48.0,1.0,800.0,1.0
1162_1,17,54080b2b-a22e-ef11-abbe-043f72dce83d,VOXJAPAN1718845917581,288,Karayama,Restaurants,584172426782549,2024-06-20 11:51:17,1028.0,1028.0,6.52,154.0,2024-06-20 11:51:22,37.0,3.0,4212.0,1.0
777_1,17,bfd76a13-b42e-ef11-abbe-043f72dce83d,VOXJAPAN1718852613201,289,Mcdonalds,Restaurants,584172427218602,2024-06-20 11:52:00,820.0,820.0,5.2,123.0,2024-06-20 11:52:04,48.0,1.0,820.0,1.0
1832_1,17,5710f7d2-3c2e-ef11-abbe-043f72dce83d,VOXJAPAN1718802227211,285,Katsuya,Restaurants,304172432106897,2024-06-20 12:00:10,979.0,979.0,6.21,146.0,2024-06-20 12:00:12,48.0,1.0,979.0,1.0
2114_1,17,86d43b15-f12e-ef11-a578-b8cef6052491,VOXJAPAN1718879725164,289,Mcdonalds,Restaurants,464172433279125,2024-06-20 12:02:06,970.0,970.0,6.16,145.0,2024-06-20 12:02:09,32.0,2.0,1670.0,1.0
617_1,17,72421db0-fb2e-ef11-a578-b8cef6052491,VOXJAPAN1718884369307,289,Mcdonalds,Restaurants,304172433963615,2024-06-20 12:03:15,2620.0,2620.0,16.63,393.0,2024-06-20 12:03:18,33.0,3.0,5346.0,1.0
2427_1,17,e7acf06c-412e-ef11-abbe-043f72dce83d,VOXJAPAN1718804305256,287,Sukiya,Restaurants,304172439338223,2024-06-20 12:12:11,1390.0,1390.0,8.82,208.0,2024-06-20 12:12:16,48.0,2.0,2240.0,1.0
2953_1,17,3630a5b3-fe2e-ef11-a578-b8cef6052491,VOXJAPAN1718885654660,285,Katsuya,Restaurants,304172442491081,2024-06-20 12:17:28,902.0,902.0,5.72,135.0,2024-06-20 12:17:32,48.0,1.0,902.0,1.0
2117_1,17,93d2a82f-8a2e-ef11-abbe-043f72dce83d,VOXJAPAN1718835585402,287,Sukiya,Restaurants,584172446596709,2024-06-20 12:24:18,820.0,820.0,5.2,123.0,2024-06-20 12:24:21,45.0,6.0,3290.0,1.0
330_1,17,bf032e3c-042f-ef11-a578-b8cef6052491,VOXJAPAN1718887855832,287,Sukiya,Restaurants,304172471944458,2024-06-20 13:06:33,820.0,820.0,5.2,123.0,2024-06-20 13:06:37,37.0,2.0,1450.0,1.0
1842_1,17,31fa5e3f-392e-ef11-abbe-043f72dce83d,VOXJAPAN1718800831528,287,Sukiya,Restaurants,304172486098920,2024-06-20 13:30:08,684.0,684.0,4.34,102.0,2024-06-20 13:30:12,31.0,6.0,2698.0,1.0
1869_1,17,a96eede7-092f-ef11-a578-b8cef6052491,VOXJAPAN1718890461405,289,Mcdonalds,Restaurants,584172494921588,2024-06-20 13:44:50,610.0,610.0,3.87,91.0,2024-06-20 13:44:56,48.0,1.0,610.0,1.0
2315_1,17,b6743cea-462e-ef11-abbe-043f72dce83d,VOXJAPAN1718806720086,289,Mcdonalds,Restaurants,584172824515737,2024-06-20 22:54:11,470.0,470.0,2.98,70.0,2024-06-20 22:54:13,45.0,2.0,1030.0,1.0
1531_1,17,3de9e327-412f-ef11-a578-b8cef6052491,VOXJAPAN1718914168938,289,Mcdonalds,Restaurants,464172830675345,2024-06-20 23:04:27,520.0,520.0,3.29,78.0,2024-06-20 23:04:31,48.0,1.0,520.0,1.0
1475_1,17,0b9deec0-bb2e-ef11-abbe-043f72dce83d,VOXJAPAN1718856775181,289,Mcdonalds,Restaurants,584172837981838,2024-06-20 23:16:38,240.0,240.0,1.52,36.0,2024-06-20 23:16:41,48.0,1.0,240.0,1.0
495_1,17,5425e796-542f-ef11-a578-b8cef6052491,VOXJAPAN1718922461776,289,Mcdonalds,Restaurants,584172856244761,2024-06-20 23:47:04,1020.0,1020.0,6.46,153.0,2024-06-20 23:47:06,39.0,3.0,3700.0,1.0
1938_1,17,14b5753f-fc2e-ef11-a578-b8cef6052491,VOXJAPAN1718857166462,286,Nakau,Restaurants,464172863571954,2024-06-20 23:59:17,450.0,450.0,2.85,67.0,2024-06-20 23:59:20,45.0,3.0,2290.0,1.0
2762_1,17,619f11f7-602f-ef11-a578-b8cef6052491,VOXJAPAN1718927838597,286,Nakau,Restaurants,384173005108717,2024-06-21 00:08:29,510.0,510.0,3.23,76.0,2024-06-21 00:08:31,36.0,2.0,1700.0,1.0
2117_1,17,93d2a82f-8a2e-ef11-abbe-043f72dce83d,VOXJAPAN1718835585402,287,Sukiya,Restaurants,384173011880489,2024-06-21 00:19:48,680.0,680.0,4.31,102.0,2024-06-21 00:19:51,45.0,6.0,3290.0,1.0
3067_1,17,ab6dea04-092f-ef11-a578-b8cef6052491,VOXJAPAN1718885173442,289,Mcdonalds,Restaurants,384173014034941,2024-06-21 00:23:23,1230.0,1230.0,7.79,184.0,2024-06-21 00:23:26,47.0,1.0,1230.0,1.0
